common_name,botanical_name,plant_url
Temblor Range Clarkia,Clarkia tembloriensis ssp. tembloriensis,//legacy.calscape.org/qrcodes/Clarkia-tembloriensis-ssp.-tembloriensis(192)
Santa Ana River Woollystar,Eriastrum densifolium ssp. sanctorum,//legacy.calscape.org/qrcodes/Eriastrum-densifolium-ssp.-sanctorum(192)
Miner's Lettuce,Claytonia rubra ssp. depressa,//legacy.calscape.org/qrcodes/Claytonia-rubra-ssp.-depressa(192)
Inyo Frasera,Frasera puberulenta,//legacy.calscape.org/qrcodes/Frasera-puberulenta(192)
Sky Mousetail,Ivesia shockleyi var. shockleyi,//legacy.calscape.org/qrcodes/Ivesia-shockleyi-var.-shockleyi(192)
San Luis Obispo Owl's-clover,Castilleja densiflora ssp. obispoensis,//legacy.calscape.org/qrcodes/Castilleja-densiflora-ssp.-obispoensis(192)
Sierra Pincushion,Chaenactis nevadensis,//legacy.calscape.org/qrcodes/Chaenactis-nevadensis(192)
Lewis Rose's Ragwort,Packera eurycephala var. lewisrosei,//legacy.calscape.org/qrcodes/Packera-eurycephala-var.-lewisrosei(192)
Piute Mountains Jewelflower,Streptanthus cordatus var. piutensis,//legacy.calscape.org/qrcodes/Streptanthus-cordatus-var.-piutensis(192)
Mason's Ceanothus,Ceanothus masonii,//legacy.calscape.org/qrcodes/Ceanothus-masonii(192)
Gray-leaved Violet,Viola pinetorum ssp. grisea,//legacy.calscape.org/qrcodes/Viola-pinetorum-ssp.-grisea(192)
Spiny-hair Blazing Star,Mentzelia tricuspis,//legacy.calscape.org/qrcodes/Mentzelia-tricuspis(192)
Watershield,Brasenia schreberi,//legacy.calscape.org/qrcodes/Brasenia-schreberi(192)
Low Popcornflower,Plagiobothrys humistratus,//legacy.calscape.org/qrcodes/Plagiobothrys-humistratus(192)
Cusick's Speedwell,Veronica cusickii,//legacy.calscape.org/qrcodes/Veronica-cusickii(192)
Hall's Tarplant,Deinandra halliana,//legacy.calscape.org/qrcodes/Deinandra-halliana(192)
Mount Tamalpais Thistle,Cirsium hydrophilum var. vaseyi,//legacy.calscape.org/qrcodes/Cirsium-hydrophilum-var.-vaseyi(192)
Franciscan Onion,Allium peninsulare var. franciscanum,//legacy.calscape.org/qrcodes/Allium-peninsulare-var.-franciscanum(192)
Congdon's Milkvetch,Astragalus congdonii,//legacy.calscape.org/qrcodes/Astragalus-congdonii(192)
Hillside Broomrape,Orobanche vallicola,//legacy.calscape.org/qrcodes/Orobanche-vallicola(192)
Fremont's Indigo-bush,Psorothamnus fremontii var. fremontii,//legacy.calscape.org/qrcodes/Psorothamnus-fremontii-var.-fremontii(192)
Modest Rockcress,Arabis modesta,//legacy.calscape.org/qrcodes/Arabis-modesta(192)
Shockley's Rockcress,Boechera shockleyi,//legacy.calscape.org/qrcodes/Boechera-shockleyi(192)
Pagoda Wild Buckwheat,Eriogonum rixfordii,//legacy.calscape.org/qrcodes/Eriogonum-rixfordii(192)
Lane Mountain Milkvetch,Astragalus jaegerianus,//legacy.calscape.org/qrcodes/Astragalus-jaegerianus(192)
Prairie-smoke,Geum triflorum var. ciliatum,//legacy.calscape.org/qrcodes/Geum-triflorum-var.-ciliatum(192)
Thread Linanthus,Leptosiphon filipes,//legacy.calscape.org/qrcodes/Leptosiphon-filipes(192)
Providence Mountains Lotus,Acmispon argyraeus var. argyraeus,//legacy.calscape.org/qrcodes/Acmispon-argyraeus-var.-argyraeus(192)
Bentham's Deerweed,Acmispon cytisoides,//legacy.calscape.org/qrcodes/Acmispon-cytisoides(192)
Scott Valley Phacelia,Phacelia greenei,//legacy.calscape.org/qrcodes/Phacelia-greenei(192)
King Bladderpod,Physaria kingii ssp. latifolia,//legacy.calscape.org/qrcodes/Physaria-kingii-ssp.-latifolia(192)
Gray-green Thistle,Cirsium cymosum var. canovirens,//legacy.calscape.org/qrcodes/Cirsium-cymosum-var.-canovirens(192)
Alpine Gentian,Gentiana newberryi var. newberryi,//legacy.calscape.org/qrcodes/Gentiana-newberryi-var.-newberryi(192)
Shining Milkvetch,Astragalus lentiginosus var. micans,//legacy.calscape.org/qrcodes/Astragalus-lentiginosus-var.-micans(192)
Geyer's Milkvetch,Astragalus geyeri,//legacy.calscape.org/qrcodes/Astragalus-geyeri(192)
,Eriastrum pluriflorum ssp. sherman-hoytiae,//legacy.calscape.org/qrcodes/Eriastrum-pluriflorum-ssp.-sherman-hoytiae(192)
Dwarf Yellow Fleabane,Erigeron chrysopsidis,//legacy.calscape.org/qrcodes/Erigeron-chrysopsidis(192)
Lavin's Milkvetch,Astragalus oophorus var. lavinii,//legacy.calscape.org/qrcodes/Astragalus-oophorus-var.-lavinii(192)
Serpentine Rockcress,Boechera serpenticola,//legacy.calscape.org/qrcodes/Boechera-serpenticola(192)
Parish's Spikerush,Eleocharis parishii,//legacy.calscape.org/qrcodes/Eleocharis-parishii(192)
Tall False Oat,Trisetum canescens,//legacy.calscape.org/qrcodes/Trisetum-canescens(192)
One-spike Oat Grass,Danthonia unispicata,//legacy.calscape.org/qrcodes/Danthonia-unispicata(192)
Bracted Popcornflower,Plagiobothrys bracteatus,//legacy.calscape.org/qrcodes/Plagiobothrys-bracteatus(192)
Rothrock Sagebrush,Artemisia rothrockii,//legacy.calscape.org/qrcodes/Artemisia-rothrockii(192)
Island False Bindweed,Calystegia macrostegia ssp. intermedia,//legacy.calscape.org/qrcodes/Calystegia-macrostegia-ssp.-intermedia(192)
Dwarf Coastweed,Amblyopappus pusillus,//legacy.calscape.org/qrcodes/Amblyopappus-pusillus(192)
Bastard Toad Flax,Comandra umbellata ssp. californica,//legacy.calscape.org/qrcodes/Comandra-umbellata-ssp.-californica(192)
Kellogg's Knotweed,Polygonum polygaloides ssp. kelloggii,//legacy.calscape.org/qrcodes/Polygonum-polygaloides-ssp.-kelloggii(192)
,Isocoma acradenia var. eremophila,//legacy.calscape.org/qrcodes/Isocoma-acradenia-var.-eremophila(192)
Sierran Dwarf Rose,Rosa bridgesii,//legacy.calscape.org/qrcodes/Rosa-bridgesii(192)
,Saltugilia splendens ssp. splendens,//legacy.calscape.org/qrcodes/Saltugilia-splendens-ssp.-splendens(192)
Dense False Gilyflower,Allophyllum gilioides ssp. violaceum,//legacy.calscape.org/qrcodes/Allophyllum-gilioides-ssp.-violaceum(192)
Sheep Sedge,Carex illota,//legacy.calscape.org/qrcodes/Carex-illota(192)
Nodding Bedstraw,Galium hallii,//legacy.calscape.org/qrcodes/Galium-hallii(192)
Parish's Daisy,Erigeron parishii,//legacy.calscape.org/qrcodes/Erigeron-parishii(192)
Pale Sun-cup,Camissoniopsis pallida ssp. pallida,//legacy.calscape.org/qrcodes/Camissoniopsis-pallida-ssp.-pallida(192)
Parry's Rock Pink,Stephanomeria parryi,//legacy.calscape.org/qrcodes/Stephanomeria-parryi(192)
Mono Cinquefoil,Potentilla pseudosericea,//legacy.calscape.org/qrcodes/Potentilla-pseudosericea(192)
Manybranched Ipomopsis,Ipomopsis polycladon,//legacy.calscape.org/qrcodes/Ipomopsis-polycladon(192)
Sierra Beardtongue,Penstemon heterodoxus var. cephalophorus,//legacy.calscape.org/qrcodes/Penstemon-heterodoxus-var.-cephalophorus(192)
Spiny Caper,Oxystylis lutea,//legacy.calscape.org/qrcodes/Oxystylis-lutea(192)
Matthews' Bedstraw,Galium matthewsii,//legacy.calscape.org/qrcodes/Galium-matthewsii(192)
Island Poppy,Eschscholzia ramosa,//legacy.calscape.org/qrcodes/Eschscholzia-ramosa(192)
Broad-lobed Leptosiphon,Leptosiphon latisectus,//legacy.calscape.org/qrcodes/Leptosiphon-latisectus(192)
Siskiyou Daisy,Erigeron cervinus,//legacy.calscape.org/qrcodes/Erigeron-cervinus(192)
Yellow Bur Navarretia,Navarretia prolifera ssp. lutea,//legacy.calscape.org/qrcodes/Navarretia-prolifera-ssp.-lutea(192)
Napa False Indigo,Amorpha californica var. napensis,//legacy.calscape.org/qrcodes/Amorpha-californica-var.-napensis(192)
Oregon Cliff Fern,Woodsia oregana,//legacy.calscape.org/qrcodes/Woodsia-oregana(192)
Sweetwater Mountains Milkvetch,Astragalus kentrophyta var. danaus,//legacy.calscape.org/qrcodes/Astragalus-kentrophyta-var.-danaus(192)
Panamint Cryptantha,Cryptantha inaequata,//legacy.calscape.org/qrcodes/Cryptantha-inaequata(192)
Scouler's Surfgrass,Phyllospadix scouleri,//legacy.calscape.org/qrcodes/Phyllospadix-scouleri(192)
Rush-like Bristleweed,Xanthisma junceum,//legacy.calscape.org/qrcodes/Xanthisma-junceum(192)
Siskiyou Mountains Ragwort,Packera macounii,//legacy.calscape.org/qrcodes/Packera-macounii(192)
Bacigalupi's Yampah,Perideridia bacigalupii,//legacy.calscape.org/qrcodes/Perideridia-bacigalupii(192)
Mt. Lassen Fleabane,Erigeron lassenianus var. lassenianus,//legacy.calscape.org/qrcodes/Erigeron-lassenianus-var.-lassenianus(192)
False Mermaid,Floerkea proserpinacoides,//legacy.calscape.org/qrcodes/Floerkea-proserpinacoides(192)
Red Four O'clock,Mirabilis coccinea,//legacy.calscape.org/qrcodes/Mirabilis-coccinea(192)
Wilkes' Cryptantha,Cryptantha ambigua,//legacy.calscape.org/qrcodes/Cryptantha-ambigua(192)
Sierra Stonecrop,Sedum obtusatum ssp. retusum,//legacy.calscape.org/qrcodes/Sedum-obtusatum-ssp.-retusum(192)
Twisted Cleomella,Cleomella plocasperma,//legacy.calscape.org/qrcodes/Cleomella-plocasperma(192)
Rincon Ridge Ceanothus,Ceanothus confusus,//legacy.calscape.org/qrcodes/Ceanothus-confusus(192)
Woody Rockcress,Boechera suffrutescens,//legacy.calscape.org/qrcodes/Boechera-suffrutescens(192)
Blochman's Dudleya,Dudleya blochmaniae ssp. blochmaniae,//legacy.calscape.org/qrcodes/Dudleya-blochmaniae-ssp.-blochmaniae(192)
Jones' Layia,Layia jonesii,//legacy.calscape.org/qrcodes/Layia-jonesii(192)
Shaggy Lupine,Lupinus covillei,//legacy.calscape.org/qrcodes/Lupinus-covillei(192)
Summer Lupine,Lupinus formosus var. robustus,//legacy.calscape.org/qrcodes/Lupinus-formosus-var.-robustus(192)
Trask's Milkvetch,Astragalus traskiae,//legacy.calscape.org/qrcodes/Astragalus-traskiae(192)
Goose Lake Wild Buckwheat,Eriogonum strictum var. anserinum,//legacy.calscape.org/qrcodes/Eriogonum-strictum-var.-anserinum(192)
Sonoma Canescent Manzanita,Arctostaphylos canescens ssp. sonomensis,//legacy.calscape.org/qrcodes/Arctostaphylos-canescens-ssp.-sonomensis(192)
Shorttooth Canadian Milkvetch,Astragalus canadensis var. brevidens,//legacy.calscape.org/qrcodes/Astragalus-canadensis-var.-brevidens(192)
Otay Tarplant,Deinandra conjugens,//legacy.calscape.org/qrcodes/Deinandra-conjugens(192)
Intermountain Bedstraw,Galium serpenticum,//legacy.calscape.org/qrcodes/Galium-serpenticum(192)
Woolly Balsamroot,Balsamorhiza lanata,//legacy.calscape.org/qrcodes/Balsamorhiza-lanata(192)
Yosemite Moonwort,Botrychium simplex var. compositum,//legacy.calscape.org/qrcodes/Botrychium-simplex-var.-compositum(192)
Southwestern Gilia,Gilia austro-occidentalis,//legacy.calscape.org/qrcodes/Gilia-austro-occidentalis(192)
Smallflower Nemophila,Nemophila parviflora var. parviflora,//legacy.calscape.org/qrcodes/Nemophila-parviflora-var.-parviflora(192)
Humped Bladderwort,Utricularia gibba,//legacy.calscape.org/qrcodes/Utricularia-gibba(192)
Nevada Onion,Allium nevadense,//legacy.calscape.org/qrcodes/Allium-nevadense(192)
Chaparral Harebell,Campanula exigua,//legacy.calscape.org/qrcodes/Campanula-exigua(192)
Hooked Popcornflower,Plagiobothrys uncinatus,//legacy.calscape.org/qrcodes/Plagiobothrys-uncinatus(192)
Lemmon's Clover,Trifolium lemmonii,//legacy.calscape.org/qrcodes/Trifolium-lemmonii(192)
Doublehorn Calicoflower,Downingia bicornuta var. picta,//legacy.calscape.org/qrcodes/Downingia-bicornuta-var.-picta(192)
Bailey's Woolly Buckwheat,Eriogonum baileyi var. praebens,//legacy.calscape.org/qrcodes/Eriogonum-baileyi-var.-praebens(192)
Santa Cruz Island Dudleya,Dudleya nesiotica,//legacy.calscape.org/qrcodes/Dudleya-nesiotica(192)
Scott Mountain Bedstraw,Galium serpenticum ssp. scotticum,//legacy.calscape.org/qrcodes/Galium-serpenticum-ssp.-scotticum(192)
Dean's Milkvetch,Astragalus deanei,//legacy.calscape.org/qrcodes/Astragalus-deanei(192)
Hairy Stickleaf,Mentzelia hirsutissima,//legacy.calscape.org/qrcodes/Mentzelia-hirsutissima(192)
Parry's Monkeyflower,Mimulus parryi,//legacy.calscape.org/qrcodes/Mimulus-parryi(192)
Northwestern Sedge,Carex concinnoides,//legacy.calscape.org/qrcodes/Carex-concinnoides(192)
Fendler's Sandmat,Euphorbia fendleri,//legacy.calscape.org/qrcodes/Euphorbia-fendleri(192)
Donner Pass Buckwheat,Eriogonum umbellatum var. torreyanum,//legacy.calscape.org/qrcodes/Eriogonum-umbellatum-var.-torreyanum(192)
Golden Larkspur,Delphinium luteum,//legacy.calscape.org/qrcodes/Delphinium-luteum(192)
Western White Bog Violet,Viola primulifolia ssp. occidentalis,//legacy.calscape.org/qrcodes/Viola-primulifolia-ssp.-occidentalis(192)
Johnny-nip,Castilleja ambigua ssp. insalutata,//legacy.calscape.org/qrcodes/Castilleja-ambigua-ssp.-insalutata(192)
Jointed Buckwheat,Eriogonum intrafractum,//legacy.calscape.org/qrcodes/Eriogonum-intrafractum(192)
,Physaria kingii ssp. kingii,//legacy.calscape.org/qrcodes/Physaria-kingii-ssp.-kingii(192)
Breedlove's Buckwheat,Eriogonum breedlovei var. breedlovei,//legacy.calscape.org/qrcodes/Eriogonum-breedlovei-var.-breedlovei(192)
Sky-blue Phacelia,Phacelia coerulea,//legacy.calscape.org/qrcodes/Phacelia-coerulea(192)
Yellow Evening Primrose,Oenothera flava,//legacy.calscape.org/qrcodes/Oenothera-flava(192)
Compact Daisy,Erigeron compactus,//legacy.calscape.org/qrcodes/Erigeron-compactus(192)
Slender-spined All Thorn,Koeberlinia spinosa var. tenuispina,//legacy.calscape.org/qrcodes/Koeberlinia-spinosa-var.-tenuispina(192)
Castle Lake Bedstraw,Galium glabrescens ssp. glabrescens,//legacy.calscape.org/qrcodes/Galium-glabrescens-ssp.-glabrescens(192)
Woolly Bird's-foot Trefoil,Hosackia incana,//legacy.calscape.org/qrcodes/Hosackia-incana(192)
Stebbins' Monardella,Monardella stebbinsii,//legacy.calscape.org/qrcodes/Monardella-stebbinsii(192)
Hickman's Cinquefoil,Potentilla hickmanii,//legacy.calscape.org/qrcodes/Potentilla-hickmanii(192)
Intermontane Lupine,Lupinus pusillus var. intermontanus,//legacy.calscape.org/qrcodes/Lupinus-pusillus-var.-intermontanus(192)
Yosemite Bog-orchid,Platanthera yosemitensis,//legacy.calscape.org/qrcodes/Platanthera-yosemitensis(192)
Owens Peak Lomatium,Lomatium shevockii,//legacy.calscape.org/qrcodes/Lomatium-shevockii(192)
Hernandez Spineflower,Chorizanthe biloba var. immemora,//legacy.calscape.org/qrcodes/Chorizanthe-biloba-var.-immemora(192)
San Clemente Island Bird's-foot Trefoil,Acmispon argophyllus var. adsurgens,//legacy.calscape.org/qrcodes/Acmispon-argophyllus-var.-adsurgens(192)
Spiny Milkwort,Polygala subspinosa,//legacy.calscape.org/qrcodes/Polygala-subspinosa(192)
Tejon Poppy,Eschscholzia lemmonii ssp. kernensis,//legacy.calscape.org/qrcodes/Eschscholzia-lemmonii-ssp.-kernensis(192)
Viviparous Foxtail Cactus,Coryphantha vivipara var. rosea,//legacy.calscape.org/qrcodes/Coryphantha-vivipara-var.-rosea(192)
Miles' Milkvetch,Astragalus didymocarpus var. milesianus,//legacy.calscape.org/qrcodes/Astragalus-didymocarpus-var.-milesianus(192)
Sharsmith's Harebell,Campanula sharsmithiae,//legacy.calscape.org/qrcodes/Campanula-sharsmithiae(192)
Shortflower Monkeyflower,Mimulus breviflorus,//legacy.calscape.org/qrcodes/Mimulus-breviflorus(192)
Diffuseflower Evening Primrose,Taraxia subacaulis,//legacy.calscape.org/qrcodes/Taraxia-subacaulis(192)
Pitseed Goosefoot,Chenopodium berlandieri,//legacy.calscape.org/qrcodes/Chenopodium-berlandieri(192)
Volcanic Gilia,Gilia ochroleuca,//legacy.calscape.org/qrcodes/Gilia-ochroleuca(192)
Gravel Cryptantha,Cryptantha decipiens,//legacy.calscape.org/qrcodes/Cryptantha-decipiens(192)
Bearded Flatsedge,Cyperus squarrosus,//legacy.calscape.org/qrcodes/Cyperus-squarrosus(192)
Island Redberry,Rhamnus pirifolia,//legacy.calscape.org/qrcodes/Rhamnus-pirifolia(192)
Streambank Springbeauty,Claytonia parviflora ssp. viridis,//legacy.calscape.org/qrcodes/Claytonia-parviflora-ssp.-viridis(192)
Hall's Willowweed,Epilobium hallianum,//legacy.calscape.org/qrcodes/Epilobium-hallianum(192)
Eschscholtz's Buttercup,Ranunculus eschscholtzii var. oxynotus,//legacy.calscape.org/qrcodes/Ranunculus-eschscholtzii-var.-oxynotus(192)
Common Woollysunflower,Eriophyllum lanatum var. lanceolatum,//legacy.calscape.org/qrcodes/Eriophyllum-lanatum-var.-lanceolatum(192)
Sierra Wild Rye,Elymus sierrae,//legacy.calscape.org/qrcodes/Elymus-sierrae(192)
Turkeypeas,Astragalus nuttallianus var. imperfectus,//legacy.calscape.org/qrcodes/Astragalus-nuttallianus-var.-imperfectus(192)
Whiteplume Wirelettuce,Stephanomeria exigua ssp. coronaria,//legacy.calscape.org/qrcodes/Stephanomeria-exigua-ssp.-coronaria(192)
Boraxweed,Nitrophila occidentalis,//legacy.calscape.org/qrcodes/Nitrophila-occidentalis(192)
Slim Tridens,Tridens muticus,//legacy.calscape.org/qrcodes/Tridens-muticus(192)
Western Cowbane,Oxypolis occidentalis,//legacy.calscape.org/qrcodes/Oxypolis-occidentalis(192)
California Dwarf-flax,Hesperolinon californicum,//legacy.calscape.org/qrcodes/Hesperolinon-californicum(192)
Western Buttercup,Ranunculus occidentalis var. occidentalis,//legacy.calscape.org/qrcodes/Ranunculus-occidentalis-var.-occidentalis(192)
Variegated Clover,Trifolium variegatum var. variegatum,//legacy.calscape.org/qrcodes/Trifolium-variegatum-var.-variegatum(192)
Rough Hedgenettle,Stachys rigida var. quercetorum,//legacy.calscape.org/qrcodes/Stachys-rigida-var.-quercetorum(192)
Yellow-ray Goldfields,Lasthenia glabrata ssp. glabrata,//legacy.calscape.org/qrcodes/Lasthenia-glabrata-ssp.-glabrata(192)
Sickle-fruit Jewelflower,Streptanthus drepanoides,//legacy.calscape.org/qrcodes/Streptanthus-drepanoides(192)
San Bernardino Mountains Onion,Allium monticola,//legacy.calscape.org/qrcodes/Allium-monticola(192)
Menzies' Catchfly,Silene menziesii,//legacy.calscape.org/qrcodes/Silene-menziesii(192)
Bluedicks,Dichelostemma capitatum ssp. pauciflorum,//legacy.calscape.org/qrcodes/Dichelostemma-capitatum-ssp.-pauciflorum(192)
Shaggy Fleabane,Erigeron pumilus,//legacy.calscape.org/qrcodes/Erigeron-pumilus(192)
Sweetscented Phacelia,Phacelia suaveolens,//legacy.calscape.org/qrcodes/Phacelia-suaveolens(192)
Shining Fleabane,Erigeron barbellulatus,//legacy.calscape.org/qrcodes/Erigeron-barbellulatus(192)
Mesa Horkelia,Horkelia cuneata var. puberula,//legacy.calscape.org/qrcodes/Horkelia-cuneata-var.-puberula(192)
Macrae's Clover,Trifolium macraei,//legacy.calscape.org/qrcodes/Trifolium-macraei(192)
San Diego Milkvetch,Astragalus oocarpus,//legacy.calscape.org/qrcodes/Astragalus-oocarpus(192)
Arumleaf Arrowhead,Sagittaria cuneata,//legacy.calscape.org/qrcodes/Sagittaria-cuneata(192)
Smooth Tarplant,Centromadia pungens ssp. laevis,//legacy.calscape.org/qrcodes/Centromadia-pungens-ssp.-laevis(192)
Cleftleaf Wildheliotrope,Phacelia crenulata var. crenulata,//legacy.calscape.org/qrcodes/Phacelia-crenulata-var.-crenulata(192)
Tall Phacelia,Phacelia procera,//legacy.calscape.org/qrcodes/Phacelia-procera(192)
Selfing Willowherb,Epilobium cleistogamum,//legacy.calscape.org/qrcodes/Epilobium-cleistogamum(192)
,Lupinus microcarpus var. horizontalis,//legacy.calscape.org/qrcodes/Lupinus-microcarpus-var.-horizontalis(192)
Heartscale,Atriplex cordulata,//legacy.calscape.org/qrcodes/Atriplex-cordulata(192)
,Dudleya arizonica,//legacy.calscape.org/qrcodes/Dudleya-arizonica(192)
Bear Valley Wild Buckwheat,Eriogonum ursinum var. ursinum,//legacy.calscape.org/qrcodes/Eriogonum-ursinum-var.-ursinum(192)
Hickman's Popcornflower,Plagiobothrys chorisianus var. hickmanii,//legacy.calscape.org/qrcodes/Plagiobothrys-chorisianus-var.-hickmanii(192)
Pinegrove Groundsmoke,Gayophytum oligospermum,//legacy.calscape.org/qrcodes/Gayophytum-oligospermum(192)
Bear Valley Checkerbloom,Sidalcea malviflora ssp. dolosa,//legacy.calscape.org/qrcodes/Sidalcea-malviflora-ssp.-dolosa(192)
Folded Calicoflower,Downingia ornatissima var. ornatissima,//legacy.calscape.org/qrcodes/Downingia-ornatissima-var.-ornatissima(192)
Beethistle,Eryngium articulatum,//legacy.calscape.org/qrcodes/Eryngium-articulatum(192)
Bare Monkeyflower,Mimulus nudatus,//legacy.calscape.org/qrcodes/Mimulus-nudatus(192)
Inch-high Rush,Juncus uncialis,//legacy.calscape.org/qrcodes/Juncus-uncialis(192)
White Rabbit-tobacco,Pseudognaphalium leucocephalum,//legacy.calscape.org/qrcodes/Pseudognaphalium-leucocephalum(192)
Carter's Buttercup,Ranunculus bonariensis,//legacy.calscape.org/qrcodes/Ranunculus-bonariensis(192)
Carter's Buttercup,Ranunculus bonariensis var. trisepalus,//legacy.calscape.org/qrcodes/Ranunculus-bonariensis-var.-trisepalus(192)
Soft Popcornflower,Plagiobothrys mollis,//legacy.calscape.org/qrcodes/Plagiobothrys-mollis(192)
Rock Goldenrod,Petradoria pumila,//legacy.calscape.org/qrcodes/Petradoria-pumila(192)
,Ipomopsis aggregata ssp. aggregata,//legacy.calscape.org/qrcodes/Ipomopsis-aggregata-ssp.-aggregata(192)
Saints' Daisy,Erigeron sanctarum,//legacy.calscape.org/qrcodes/Erigeron-sanctarum(192)
